timestamp,baro_pressure,baro_temperature,baro_altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat_w,quat_x,quat_y,quat_z,fusion_altitude,fusion_velocity
8403995,101290.132812,20.790001,2.903519,0.2300,0.2100,9.5800,-0.0625,0.0000,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0578,1.0977
8433580,101287.289062,20.790001,3.140390,0.2500,0.2100,9.5800,0.0625,-0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0266,1.2376
8463215,101285.140625,20.780001,3.319318,0.2300,0.2000,9.5700,0.0000,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0125,1.4522
8494662,101294.039062,20.790001,2.578212,0.2100,0.2000,9.5800,0.0000,-0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0633,-0.1207
8524283,101292.968750,20.780001,2.667162,0.2300,0.2100,9.5700,-0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0715,-0.2068
8553902,101289.046875,20.780001,2.993997,0.2300,0.2100,9.5600,0.0000,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0245,0.5599
8585308,101285.140625,20.780001,3.319318,0.2400,0.2000,9.5700,-0.1250,-0.1250,-0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0214,0.4380
8614954,101285.140625,20.780001,3.319318,0.2200,0.2100,9.5700,-0.0625,0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0095,0.7708
8644553,101292.968750,20.780001,2.667162,0.2300,0.2000,9.5600,-0.0625,0.0000,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0557,-0.4387
8674183,101292.968750,20.780001,2.667162,0.2300,0.2100,9.5800,0.0000,0.1875,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0248,0.1569
8713280,101285.140625,20.780001,3.319318,0.2500,0.2200,9.5800,-0.1250,0.0000,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0121,0.6626
8743688,101281.218750,20.780001,3.645665,0.2300,0.2000,9.5900,-0.1250,0.1250,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0597,1.1778
8773754,101282.289062,20.790001,3.556707,0.2400,0.2000,9.5600,0.0000,0.2500,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0722,1.0118
8805212,101291.203125,20.790001,2.814059,0.2200,0.2100,9.5700,0.0000,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1160,1.3652
8834787,101292.968750,20.780001,2.667162,0.2300,0.2100,9.5800,0.1250,0.0625,0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1225,1.0537
8864404,101294.039062,20.790001,2.578212,0.2200,0.2000,9.5700,0.0625,0.0000,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1153,0.6298
8895830,101285.140625,20.780001,3.319318,0.2300,0.2100,9.5700,-0.0625,0.1250,-0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1023,0.2452
8925442,101281.218750,20.780001,3.645665,0.2200,0.2100,9.5700,0.0000,0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1219,0.4657
8955049,101291.890625,20.780001,2.757130,0.2400,0.2000,9.5800,0.0625,0.1875,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1356,0.5320
8986466,101301.882812,20.790001,1.925086,0.2300,0.2000,9.5500,0.0000,0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0727,-0.5718
9016091,101277.296875,20.780001,3.972531,0.2300,0.2200,9.5900,0.0625,0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1083,0.1343
9045721,101292.968750,20.780001,2.667162,0.2300,0.2100,9.5700,0.0625,0.0000,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0478,-0.8133
9075358,101292.968750,20.780001,2.667162,0.2200,0.2200,9.5900,0.0000,-0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0281,-1.7080
9114671,101301.882812,20.790001,1.925086,0.2300,0.2200,9.5700,0.0000,0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0927,-2.1645
9144992,101285.140625,20.780001,3.319318,0.2600,0.2000,9.5700,-0.0625,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0275,-0.5369
9175141,101289.046875,20.780001,2.993997,0.2300,0.1900,9.5900,0.1250,-0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0188,0.3186
9206522,101292.968750,20.780001,2.667162,0.2300,0.2200,9.5700,-0.0625,-0.1875,-0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0369,-0.6132
9236143,101285.140625,20.780001,3.319318,0.2400,0.2000,9.6000,0.0000,-0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0927,-1.2662
9265821,101286.898438,20.770000,3.172922,0.2300,0.2000,9.5600,0.0000,0.3125,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0583,-0.3703
9297186,101287.976562,20.780001,3.082951,0.2400,0.2100,9.5900,0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0604,1.5217
9326819,101292.968750,20.780001,2.667162,0.2200,0.2100,9.5700,-0.0625,0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0636,-0.7948
9356470,101277.296875,20.780001,3.972531,0.2200,0.2200,9.5600,-0.0625,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0408,1.0101
9386045,101289.742188,20.770000,2.936051,0.2400,0.2000,9.5700,-0.0625,0.2500,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0624,1.0297
9417457,101292.968750,20.780001,2.667162,0.2300,0.2100,9.5900,-0.0625,0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1330,1.7802
9447091,101294.039062,20.790001,2.578212,0.2400,0.2100,9.5700,-0.0625,-0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0654,0.2321
9476724,101285.140625,20.780001,3.319318,0.2500,0.2100,9.5500,0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0831,0.4281
9515982,101277.992188,20.770000,3.914579,0.2200,0.2100,9.5700,-0.1250,-0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1906,1.9117
9546344,101290.820312,20.770000,2.846081,0.2300,0.2000,9.5900,-0.0625,0.0000,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1278,0.3963
9576475,101289.046875,20.780001,2.993997,0.2400,0.2000,9.5600,-0.0625,0.2500,-0.1875,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1146,0.0798
9607903,101292.968750,20.780001,2.667162,0.2400,0.2000,9.5600,0.0000,0.1250,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0730,-0.5679
9637578,101280.140625,20.780001,3.735641,0.2300,0.2100,9.5600,0.0625,-0.1250,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1549,0.8310
9667122,101289.046875,20.780001,2.993997,0.2300,0.2000,9.5900,0.0625,-0.1875,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0571,-0.8861
9698576,101289.046875,20.780001,2.993997,0.2200,0.2200,9.5800,0.0000,0.0625,-0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0628,-0.5333
9728161,101287.289062,20.790001,3.140390,0.2400,0.2100,9.5700,0.1250,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1167,0.4344
9757804,101277.296875,20.780001,3.972531,0.2200,0.2000,9.5700,0.0000,-0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.2330,2.0480
9787424,101285.140625,20.780001,3.319318,0.2400,0.2200,9.5900,0.1250,-0.1250,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.2163,1.1843
9855798,101290.132812,20.790001,2.903519,0.2200,0.2000,9.5900,0.0000,-0.1875,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1200,-0.6165
9887227,101289.046875,20.780001,2.993997,0.2300,0.2100,9.5700,-0.0625,0.1875,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1312,-0.2637
9917584,101285.140625,20.780001,3.319318,0.2300,0.2000,9.5900,0.1250,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1637,0.3034
9957205,101292.968750,20.780001,2.667162,0.2300,0.2000,9.6100,0.0625,-0.1875,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1601,0.1587
9987734,101292.968750,20.780001,2.667162,0.2400,0.2000,9.4900,0.0000,-0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0580,-1.4207
10018096,101289.046875,20.780001,2.993997,0.2400,0.2100,9.5600,0.1250,0.1875,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0609,-0.9506
10049554,101287.289062,20.790001,3.140390,0.2300,0.2200,9.5300,0.0625,-0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0791,-0.3921
10079132,101285.140625,20.780001,3.319318,0.2500,0.2000,9.5700,0.0625,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0822,-0.2284
10108769,101286.210938,20.790001,3.229854,0.2200,0.2000,9.5800,0.1250,0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0033,-1.4427
10140205,101292.968750,20.780001,2.667162,0.2200,0.2100,9.5500,0.0000,0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0620,-1.8901
10169838,101277.296875,20.780001,3.972531,0.2300,0.2200,9.6000,0.0625,0.0000,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0318,0.0845
10199427,101282.289062,20.790001,3.556707,0.2300,0.2100,9.5700,0.1875,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0834,0.8320
10229028,101295.117188,20.790001,2.488245,0.2300,0.2200,9.5700,0.1250,-0.1250,0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0038,-0.6105
10269150,101286.210938,20.790001,3.229854,0.2400,0.2100,9.5800,0.0000,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0489,0.2478
10409213,101287.289062,20.790001,3.140390,0.2200,0.2000,9.5700,0.0000,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0998,0.9370
10549217,101296.203125,20.799999,2.397772,0.2300,0.2100,9.5500,0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0651,0.1359
10804242,101289.046875,20.780001,2.993997,0.2200,0.2000,9.5600,0.0000,0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0617,0.0444
10917077,101289.046875,20.780001,2.993997,0.2200,0.2000,9.6000,0.0625,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0256,-0.5109
10950342,101278.382812,20.790001,3.882045,0.2400,0.2100,9.6000,-0.0625,-0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0665,0.2562
10981732,101289.046875,20.780001,2.993997,0.2400,0.2000,9.5700,-0.0625,-0.1875,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0909,0.5448
11011361,101294.039062,20.790001,2.578212,0.2300,0.2200,9.5800,0.0000,-0.2500,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,-0.0337,-1.4878
11041334,101277.296875,20.780001,3.972531,0.2500,0.1900,9.5400,0.1250,-0.2500,-0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0013,-0.5158
11072759,101285.140625,20.780001,3.319318,0.2200,0.2100,9.6100,-0.0625,-0.1875,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0732,0.7169
11102376,101285.140625,20.780001,3.319318,0.2300,0.2000,9.6300,0.0000,-0.2500,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0542,0.2178
11132025,101289.046875,20.780001,2.993997,0.2300,0.2200,9.5700,-0.0625,0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0592,0.2264
11161827,101289.046875,20.780001,2.993997,0.2400,0.2100,9.5800,0.0000,0.1875,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.1122,0.9548
11193245,101292.968750,20.780001,2.667162,0.2200,0.2100,9.6000,0.0625,0.4375,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-218.0000,0.0000,0.0796,0.1781
11222869,101290.132812,20.790001,2.903519,0.2300,0.2000,9.6100,-0.0625,0.6250,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-216.0000,0.0000,0.0509,-0.3046
11252520,101277.296875,20.780001,3.972531,0.2300,0.1900,9.5600,-0.0625,-0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-216.0000,0.0000,0.0469,-0.2734
11291772,101282.289062,20.790001,3.556707,0.2500,0.2000,9.5700,0.0000,0.2500,-0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-216.0000,0.0000,0.0919,0.4838
11322264,101269.468750,20.780001,4.624260,0.2300,0.2000,9.5700,-0.0625,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-216.0000,0.0000,0.2574,2.8206
11352404,101285.140625,20.780001,3.319318,0.2300,0.2200,9.5700,0.1250,0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-216.0000,0.0000,0.1921,0.9946
11383825,101290.132812,20.790001,2.903519,0.2400,0.2000,9.5700,0.0625,0.0625,0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-216.0000,0.0000,0.1559,0.1534
11413445,101280.531250,20.799999,3.703107,0.2600,0.2100,9.5800,-0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-216.0000,0.0000,0.1819,0.4970
11443055,101291.890625,20.780001,2.757130,0.2400,0.2000,9.5700,0.0000,0.1875,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-216.0000,0.0000,0.1564,-0.0344
11474500,101287.289062,20.790001,3.140390,0.2500,0.2100,9.6000,0.0000,0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-216.0000,0.0000,0.1877,0.4452
11504093,101292.968750,20.780001,2.667162,0.2400,0.2100,9.6000,-0.1250,0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-216.0000,0.0000,0.1930,0.3923
11533721,101285.140625,20.780001,3.319318,0.2200,0.2100,9.5800,0.0625,0.2500,-0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-216.0000,0.0000,0.2216,0.7026
11563351,101287.289062,20.790001,3.140390,0.2500,0.2000,9.5700,0.0000,0.1875,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-216.0000,0.0000,0.1271,-0.9250
11594767,101277.296875,20.780001,3.972531,0.2500,0.2100,9.4400,-0.3125,1.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-215.0000,0.0000,0.1556,-0.2197
11624430,101283.367188,20.790001,3.466732,0.2000,0.2100,9.7300,-0.1250,0.4375,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0488,-1.7558
11654019,101285.140625,20.780001,3.319318,0.2300,0.2100,9.5600,-0.1250,0.4375,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0394,-1.3710
11693124,101285.140625,20.780001,3.319318,0.2300,0.2100,9.5500,0.0000,0.1875,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0745,-0.4336
11723484,101290.132812,20.790001,2.903519,0.2200,0.2000,9.5600,0.0000,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.0102,-1.5738
11753683,101289.046875,20.780001,2.993997,0.2300,0.2100,9.5800,-0.0625,0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0283,-0.5239
11785042,101289.046875,20.780001,2.993997,0.2300,0.2100,9.5800,-0.0625,0.1875,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0136,-0.5863
11814668,101290.132812,20.790001,2.903519,0.2200,0.2000,9.5700,-0.0625,0.0625,0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0391,-0.0287
11844301,101292.968750,20.780001,2.667162,0.2200,0.2100,9.5800,-0.1250,0.1875,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.0167,-0.8564
11875756,101294.039062,20.790001,2.578212,0.2500,0.2000,9.5900,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.0450,-1.0244
11915581,101285.140625,20.780001,3.319318,0.2200,0.2200,9.5800,0.0625,-0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.1103,-1.6969
11964358,101294.039062,20.790001,2.578212,0.2400,0.2200,9.5500,0.0625,0.1875,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.1927,-2.4230
11994558,101285.140625,20.780001,3.319318,0.2300,0.2000,9.5800,0.0000,0.1875,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.1992,-1.7937
12025961,101285.140625,20.780001,3.319318,0.2200,0.2100,9.5500,0.0000,0.1875,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.1992,-1.2556
12055559,101296.890625,20.780001,2.340337,0.2300,0.1900,9.5800,-0.0625,0.1250,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.2489,-1.6257
12085206,101292.968750,20.780001,2.667162,0.2500,0.2000,9.5800,0.0000,-0.0625,-0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.2816,-1.6282
12124462,101285.140625,20.780001,3.319318,0.2300,0.2100,9.5700,0.0000,0.2500,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.2556,-0.7494
12154992,101295.812500,20.780001,2.430302,0.2100,0.2100,9.5700,0.0000,0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.2887,-1.0214
12185140,101292.968750,20.780001,2.667162,0.2300,0.1900,9.5700,-0.1250,0.1875,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.2757,-0.5193
12216530,101281.218750,20.780001,3.645665,0.2400,0.1900,9.5800,0.0625,0.1875,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.1773,1.1129
12246143,101300.796875,20.780001,2.015047,0.2300,0.2100,9.5800,0.0000,0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.2946,-0.9817
12275778,101292.968750,20.780001,2.667162,0.2300,0.2000,9.5700,0.0000,0.1875,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.2596,-0.1622
12307190,101292.968750,20.780001,2.667162,0.2400,0.2300,9.5700,-0.0625,0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.3071,-0.8249
12336835,101294.039062,20.790001,2.578212,0.2200,0.2100,9.5500,0.0625,0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.3830,-1.7161
12366419,101292.968750,20.780001,2.667162,0.2100,0.2000,9.5800,-0.0625,0.0000,-0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.3390,-0.5422
12396038,101289.046875,20.780001,2.993997,0.2300,0.2000,9.5700,-0.1250,-0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.3034,0.1546
12425971,101289.046875,20.780001,2.993997,0.2300,0.2000,9.5900,0.0625,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.3479,-0.5586
12455989,101286.210938,20.790001,3.229854,0.2400,0.2100,9.5700,0.0625,0.0000,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.2726,0.7375
12486121,101298.648438,20.770000,2.193955,0.2400,0.2000,9.5600,-0.0625,-0.0625,-0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.3040,0.0465
12525715,101281.218750,20.780001,3.645665,0.2300,0.2000,9.5800,-0.0625,0.2500,-0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.2992,0.1035
12556214,101281.218750,20.780001,3.645665,0.2200,0.1900,9.6000,0.1250,0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.1492,2.3228
12586354,101287.976562,20.780001,3.082951,0.2400,0.2100,9.5800,0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.1177,2.0983
12617822,101287.976562,20.780001,3.082951,0.2300,0.2000,9.5800,-0.1250,0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.0583,2.3593
12647443,101289.046875,20.780001,2.993997,0.2200,0.2000,9.5600,0.0625,0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.0103,2.3728
12676998,101282.976562,20.770000,3.499265,0.2200,0.2000,9.5700,0.0000,-0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0694,2.8551
12708435,101285.140625,20.780001,3.319318,0.2300,0.1900,9.5700,-0.0625,0.1875,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0954,2.3890
12738063,101285.140625,20.780001,3.319318,0.2300,0.2200,9.5800,0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.1214,2.0627
12767686,101290.132812,20.790001,2.903519,0.2400,0.1900,9.6000,0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0840,0.8835
12799088,101276.226562,20.780001,4.061493,0.2200,0.2000,9.5600,-0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.2476,3.0723
12828709,101292.968750,20.780001,2.667162,0.2400,0.2000,9.5800,-0.0625,-0.2500,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.1759,1.0745
12858327,101281.906250,20.770000,3.588223,0.2200,0.2000,9.5900,-0.1250,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.1695,0.6565
12887927,101282.976562,20.770000,3.499265,0.2400,0.2000,9.5700,0.0000,0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.2336,1.4215
12927248,101292.968750,20.780001,2.667162,0.2400,0.2100,9.5600,-0.1250,-0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.2051,0.5670
12957569,101296.890625,20.780001,2.340337,0.2300,0.2100,9.6000,0.0000,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.1510,-0.4146
12987728,101285.140625,20.780001,3.319318,0.2500,0.2000,9.5700,0.0625,-0.2500,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.1407,-0.4450
13019154,101292.968750,20.780001,2.667162,0.2500,0.2100,9.5900,-0.0625,0.1875,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0773,-1.2627
13048826,101287.976562,20.780001,3.082951,0.2200,0.2100,9.5800,0.0000,-0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0548,-1.2212
13078429,101291.890625,20.780001,2.757130,0.2200,0.2100,9.5800,-0.0625,-0.1250,-0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0383,-1.1014
13109840,101291.203125,20.790001,2.814059,0.2300,0.2000,9.5800,-0.1875,-0.0625,0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.0763,-2.4906
13139506,101285.140625,20.780001,3.319318,0.2400,0.2100,9.5700,-0.0625,-0.1250,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.0147,-0.8189
13169106,101284.062500,20.780001,3.408783,0.2200,0.2100,9.6000,0.0000,-0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.0213,-0.6732
13200506,101286.898438,20.770000,3.172922,0.2300,0.2000,9.5600,0.0625,-0.0625,0.1250,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,-0.0481,-0.8726
13230127,101285.140625,20.780001,3.319318,0.2300,0.2100,9.5700,0.0625,0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0171,0.3674
13259781,101296.890625,20.780001,2.340337,0.2400,0.2000,9.6100,0.0625,0.1250,-0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0367,0.5509
13289450,101277.296875,20.780001,3.972531,0.2300,0.2000,9.5600,0.0000,0.1875,0.0625,0.0000,0.0000,0.0000,16382.0000,165.0000,-212.0000,0.0000,0.0807,1.0447
